,Year,Age,Total,Country,cat_color
2167,2003,58,164502,TWN,darkseagreen
2168,2003,59,167845,TWN,darkseagreen
2169,2003,60,164460,TWN,darkseagreen
2170,2003,61,166107,TWN,darkseagreen
2171,2003,62,165265,TWN,darkseagreen
2172,2003,63,156887,TWN,darkseagreen
2173,2003,64,146704,TWN,darkseagreen
2174,2003,65,144425,TWN,darkseagreen
2175,2003,66,135494,TWN,darkseagreen
2176,2003,67,133729,TWN,darkseagreen
2177,2003,68,128921,TWN,darkseagreen
2178,2003,69,122933,TWN,darkseagreen
2179,2003,70,122269,TWN,darkseagreen
2180,2003,71,123987,TWN,darkseagreen
2181,2003,72,122235,TWN,darkseagreen
2182,2003,73,115516,TWN,darkseagreen
2183,2003,74,109668,TWN,darkseagreen
2184,2003,75,101249,TWN,darkseagreen
2185,2003,76,95187,TWN,darkseagreen
2186,2003,77,85591,TWN,darkseagreen
2187,2003,78,73221,TWN,darkseagreen
2188,2003,79,63936,TWN,darkseagreen
2189,2003,80,57817.26,TWN,darkseagreen
2190,2003,81,51988.3,TWN,darkseagreen
2191,2003,82,41797.23,TWN,darkseagreen
2192,2003,83,34182.21,TWN,darkseagreen
2193,2003,84,28851.82,TWN,darkseagreen
2194,2003,85,25163.56,TWN,darkseagreen
2195,2003,86,19491.75,TWN,darkseagreen
2196,2003,87,16717.36,TWN,darkseagreen
2197,2003,88,14198.9,TWN,darkseagreen
2198,2003,89,11580.76,TWN,darkseagreen
2199,2003,90,9148.5,TWN,darkseagreen
2200,2003,91,6623.7,TWN,darkseagreen
2201,2003,92,4716.27,TWN,darkseagreen
2202,2003,93,3349.72,TWN,darkseagreen
2203,2003,94,2340.52,TWN,darkseagreen
2204,2003,95,1680.36,TWN,darkseagreen
2205,2003,96,1159.63,TWN,darkseagreen
2206,2003,97,758.53,TWN,darkseagreen
2207,2003,98,470.36,TWN,darkseagreen
2208,2003,99,316.47,TWN,darkseagreen
2209,2003,100,209.75,TWN,darkseagreen
2210,2003,101,120.57,TWN,darkseagreen
2211,2003,102,65.37,TWN,darkseagreen
2212,2003,103,35.17,TWN,darkseagreen
2213,2003,104,21.53,TWN,darkseagreen
2214,2003,105,10.38,TWN,darkseagreen
2215,2003,106,4.97,TWN,darkseagreen
2216,2003,107,2.05,TWN,darkseagreen
2217,2003,108,0.32,TWN,darkseagreen
2218,2003,109,0,TWN,darkseagreen
2219,2003,110,0,TWN,darkseagreen
2220,2004,0,217456,TWN,darkseagreen
2221,2004,1,246241,TWN,darkseagreen
2222,2004,2,257200,TWN,darkseagreen
2223,2004,3,306226,TWN,darkseagreen
2224,2004,4,282780,TWN,darkseagreen
2225,2004,5,267540,TWN,darkseagreen
2226,2004,6,323603,TWN,darkseagreen
2227,2004,7,322764,TWN,darkseagreen
2228,2004,8,324567,TWN,darkseagreen
2229,2004,9,322572,TWN,darkseagreen
2230,2004,10,326542,TWN,darkseagreen
2231,2004,11,320436,TWN,darkseagreen
2232,2004,12,318595,TWN,darkseagreen
2233,2004,13,334833,TWN,darkseagreen
2234,2004,14,310265,TWN,darkseagreen
2235,2004,15,340645,TWN,darkseagreen
2236,2004,16,308322,TWN,darkseagreen
2237,2004,17,299363,TWN,darkseagreen
2238,2004,18,336069,TWN,darkseagreen
2239,2004,19,361649,TWN,darkseagreen
2240,2004,20,372340,TWN,darkseagreen
2241,2004,21,392617,TWN,darkseagreen
2242,2004,22,403660,TWN,darkseagreen
2243,2004,23,399289,TWN,darkseagreen
2244,2004,24,409325,TWN,darkseagreen
2245,2004,25,398308,TWN,darkseagreen
2246,2004,26,379814,TWN,darkseagreen
2247,2004,27,413618,TWN,darkseagreen
2248,2004,28,357363,TWN,darkseagreen
2249,2004,29,352328,TWN,darkseagreen
2250,2004,30,352316,TWN,darkseagreen
2251,2004,31,352650,TWN,darkseagreen
2252,2004,32,364235,TWN,darkseagreen
2253,2004,33,374922,TWN,darkseagreen
2254,2004,34,376906,TWN,darkseagreen
2255,2004,35,376544,TWN,darkseagreen
2256,2004,36,359473,TWN,darkseagreen
2257,2004,37,386265,TWN,darkseagreen
2258,2004,38,381427,TWN,darkseagreen
2259,2004,39,388136,TWN,darkseagreen
2260,2004,40,393608,TWN,darkseagreen
2261,2004,41,388137,TWN,darkseagreen
2262,2004,42,382830,TWN,darkseagreen
2263,2004,43,379035,TWN,darkseagreen
2264,2004,44,375653,TWN,darkseagreen
2265,2004,45,363603,TWN,darkseagreen
2266,2004,46,345368,TWN,darkseagreen
2267,2004,47,356998,TWN,darkseagreen
2268,2004,48,348548,TWN,darkseagreen
2269,2004,49,330010,TWN,darkseagreen
2270,2004,50,317697,TWN,darkseagreen
2271,2004,51,310984,TWN,darkseagreen
2272,2004,52,315047,TWN,darkseagreen
2273,2004,53,265630,TWN,darkseagreen
2274,2004,54,247077,TWN,darkseagreen
2275,2004,55,217212,TWN,darkseagreen
2276,2004,56,190925,TWN,darkseagreen
2277,2004,57,155313,TWN,darkseagreen
2278,2004,58,139559,TWN,darkseagreen
2279,2004,59,163054,TWN,darkseagreen
2280,2004,60,166227,TWN,darkseagreen
2281,2004,61,162779,TWN,darkseagreen
2282,2004,62,164298,TWN,darkseagreen
2283,2004,63,163140,TWN,darkseagreen
2284,2004,64,154880,TWN,darkseagreen
2285,2004,65,144607,TWN,darkseagreen
2286,2004,66,142090,TWN,darkseagreen
2287,2004,67,133034,TWN,darkseagreen
2288,2004,68,131236,TWN,darkseagreen
2289,2004,69,126222,TWN,darkseagreen
2290,2004,70,120174,TWN,darkseagreen
2291,2004,71,119174,TWN,darkseagreen
2292,2004,72,120486,TWN,darkseagreen
2293,2004,73,118516,TWN,darkseagreen
2294,2004,74,111624,TWN,darkseagreen
2295,2004,75,105524,TWN,darkseagreen
2296,2004,76,96995,TWN,darkseagreen
2297,2004,77,90915,TWN,darkseagreen
2298,2004,78,81306,TWN,darkseagreen
2299,2004,79,69112,TWN,darkseagreen
2300,2004,80,57955.22,TWN,darkseagreen
2301,2004,81,54056.09,TWN,darkseagreen
2302,2004,82,48160,TWN,darkseagreen
2303,2004,83,38353.03,TWN,darkseagreen
2304,2004,84,31068.8,TWN,darkseagreen
2305,2004,85,25918.09,TWN,darkseagreen
2306,2004,86,22386.52,TWN,darkseagreen
2307,2004,87,17136.55,TWN,darkseagreen
2308,2004,88,14454.09,TWN,darkseagreen
2309,2004,89,12110.92,TWN,darkseagreen
2310,2004,90,9766.93,TWN,darkseagreen
2311,2004,91,7596.14,TWN,darkseagreen
2312,2004,92,5428.98,TWN,darkseagreen
2313,2004,93,3823.65,TWN,darkseagreen
2314,2004,94,2659.3,TWN,darkseagreen
2315,2004,95,1803.06,TWN,darkseagreen
2316,2004,96,1255.85,TWN,darkseagreen
2317,2004,97,867.56,TWN,darkseagreen
2318,2004,98,567.59,TWN,darkseagreen
2319,2004,99,345.36,TWN,darkseagreen
2320,2004,100,222.88,TWN,darkseagreen
2321,2004,101,135.91,TWN,darkseagreen
2322,2004,102,75.58,TWN,darkseagreen
2323,2004,103,39.45,TWN,darkseagreen
2324,2004,104,20.22,TWN,darkseagreen
2325,2004,105,11.57,TWN,darkseagreen
2326,2004,106,4.76,TWN,darkseagreen
2327,2004,107,1.89,TWN,darkseagreen
2328,2004,108,0.65,TWN,darkseagreen
2329,2004,109,0,TWN,darkseagreen
2330,2004,110,0,TWN,darkseagreen
2331,2005,0,206936,TWN,darkseagreen
2332,2005,1,227349,TWN,darkseagreen
2333,2005,2,246452,TWN,darkseagreen
2334,2005,3,257004,TWN,darkseagreen
2335,2005,4,306198,TWN,darkseagreen
2336,2005,5,282928,TWN,darkseagreen
2337,2005,6,267593,TWN,darkseagreen
2338,2005,7,323482,TWN,darkseagreen
2339,2005,8,322590,TWN,darkseagreen
2340,2005,9,324422,TWN,darkseagreen
2341,2005,10,322478,TWN,darkseagreen
2342,2005,11,326462,TWN,darkseagreen
2343,2005,12,320263,TWN,darkseagreen
2344,2005,13,318386,TWN,darkseagreen
2345,2005,14,334539,TWN,darkseagreen
2346,2005,15,309952,TWN,darkseagreen
2347,2005,16,340221,TWN,darkseagreen
2348,2005,17,307792,TWN,darkseagreen
2349,2005,18,299004,TWN,darkseagreen
2350,2005,19,335696,TWN,darkseagreen
2351,2005,20,361030,TWN,darkseagreen
2352,2005,21,371986,TWN,darkseagreen
2353,2005,22,392414,TWN,darkseagreen
2354,2005,23,403509,TWN,darkseagreen
2355,2005,24,399150,TWN,darkseagreen
2356,2005,25,409171,TWN,darkseagreen
2357,2005,26,398245,TWN,darkseagreen
2358,2005,27,379819,TWN,darkseagreen
2359,2005,28,413723,TWN,darkseagreen
2360,2005,29,357643,TWN,darkseagreen
2361,2005,30,352624,TWN,darkseagreen
2362,2005,31,352512,TWN,darkseagreen
2363,2005,32,352799,TWN,darkseagreen
2364,2005,33,364199,TWN,darkseagreen
2365,2005,34,374803,TWN,darkseagreen
2366,2005,35,376620,TWN,darkseagreen
2367,2005,36,376129,TWN,darkseagreen
2368,2005,37,358917,TWN,darkseagreen
2369,2005,38,385482,TWN,darkseagreen
2370,2005,39,380574,TWN,darkseagreen
2371,2005,40,387240,TWN,darkseagreen
2372,2005,41,392622,TWN,darkseagreen
2373,2005,42,386983,TWN,darkseagreen
2374,2005,43,381732,TWN,darkseagreen
2375,2005,44,377859,TWN,darkseagreen
2376,2005,45,374425,TWN,darkseagreen
2377,2005,46,362354,TWN,darkseagreen
2378,2005,47,344145,TWN,darkseagreen
2379,2005,48,355667,TWN,darkseagreen
2380,2005,49,347123,TWN,darkseagreen
2381,2005,50,328715,TWN,darkseagreen
2382,2005,51,316303,TWN,darkseagreen
2383,2005,52,309587,TWN,darkseagreen
2384,2005,53,313515,TWN,darkseagreen
2385,2005,54,264287,TWN,darkseagreen
2386,2005,55,245661,TWN,darkseagreen
2387,2005,56,216007,TWN,darkseagreen
2388,2005,57,189680,TWN,darkseagreen
2389,2005,58,154177,TWN,darkseagreen
2390,2005,59,138408,TWN,darkseagreen
2391,2005,60,161686,TWN,darkseagreen
2392,2005,61,164676,TWN,darkseagreen
2393,2005,62,161099,TWN,darkseagreen
2394,2005,63,162472,TWN,darkseagreen
2395,2005,64,161128,TWN,darkseagreen
2396,2005,65,152885,TWN,darkseagreen
2397,2005,66,142501,TWN,darkseagreen
2398,2005,67,139782,TWN,darkseagreen
2399,2005,68,130566,TWN,darkseagreen
2400,2005,69,128658,TWN,darkseagreen
2401,2005,70,123392,TWN,darkseagreen
2402,2005,71,117291,TWN,darkseagreen
2403,2005,72,115958,TWN,darkseagreen
2404,2005,73,116857,TWN,darkseagreen
2405,2005,74,114650,TWN,darkseagreen
2406,2005,75,107552,TWN,darkseagreen
2407,2005,76,101205,TWN,darkseagreen
2408,2005,77,92648,TWN,darkseagreen
2409,2005,78,86461,TWN,darkseagreen
2410,2005,79,76951,TWN,darkseagreen
2411,2005,80,64701.44,TWN,darkseagreen
2412,2005,81,54125.24,TWN,darkseagreen
2413,2005,82,50108.78,TWN,darkseagreen
2414,2005,83,44224.09,TWN,darkseagreen
2415,2005,84,34887.28,TWN,darkseagreen
2416,2005,85,27991.4,TWN,darkseagreen
2417,2005,86,23198.49,TWN,darkseagreen
2418,2005,87,19797.12,TWN,darkseagreen
2419,2005,88,14890.38,TWN,darkseagreen
2420,2005,89,12387.75,TWN,darkseagreen
2421,2005,90,10226.66,TWN,darkseagreen
2422,2005,91,8124.11,TWN,darkseagreen
2423,2005,92,6219.46,TWN,darkseagreen
2424,2005,93,4344.7,TWN,darkseagreen
2425,2005,94,2980.89,TWN,darkseagreen
2426,2005,95,2041.18,TWN,darkseagreen
2427,2005,96,1394.01,TWN,darkseagreen
2428,2005,97,955.87,TWN,darkseagreen
2429,2005,98,633.94,TWN,darkseagreen
2430,2005,99,419,TWN,darkseagreen
2431,2005,100,247.21,TWN,darkseagreen
2432,2005,101,150.04,TWN,darkseagreen
2433,2005,102,89.35,TWN,darkseagreen
2434,2005,103,48.16,TWN,darkseagreen
2435,2005,104,24.33,TWN,darkseagreen
2436,2005,105,11.9,TWN,darkseagreen
2437,2005,106,6.17,TWN,darkseagreen
2438,2005,107,2.07,TWN,darkseagreen
2439,2005,108,0.63,TWN,darkseagreen
2440,2005,109,0,TWN,darkseagreen
2441,2005,110,0,TWN,darkseagreen
2442,2006,0,195331,TWN,darkseagreen
2443,2006,1,218272,TWN,darkseagreen
2444,2006,2,227492,TWN,darkseagreen
2445,2006,3,246219,TWN,darkseagreen
2446,2006,4,257041,TWN,darkseagreen
2447,2006,5,306403,TWN,darkseagreen
2448,2006,6,283032,TWN,darkseagreen
2449,2006,7,267532,TWN,darkseagreen
2450,2006,8,323448,TWN,darkseagreen
2451,2006,9,322521,TWN,darkseagreen
2452,2006,10,324467,TWN,darkseagreen
2453,2006,11,322489,TWN,darkseagreen
2454,2006,12,326445,TWN,darkseagreen
2455,2006,13,320123,TWN,darkseagreen
2456,2006,14,318234,TWN,darkseagreen
2457,2006,15,334391,TWN,darkseagreen
2458,2006,16,309683,TWN,darkseagreen
2459,2006,17,339805,TWN,darkseagreen
2460,2006,18,307544,TWN,darkseagreen
2461,2006,19,298831,TWN,darkseagreen
2462,2006,20,335229,TWN,darkseagreen
2463,2006,21,360810,TWN,darkseagreen
2464,2006,22,371977,TWN,darkseagreen
2465,2006,23,392571,TWN,darkseagreen
2466,2006,24,403933,TWN,darkseagreen
2467,2006,25,399590,TWN,darkseagreen
2468,2006,26,409505,TWN,darkseagreen
2469,2006,27,398765,TWN,darkseagreen
2470,2006,28,380343,TWN,darkseagreen
2471,2006,29,414298,TWN,darkseagreen
2472,2006,30,358194,TWN,darkseagreen
2473,2006,31,353098,TWN,darkseagreen
2474,2006,32,352895,TWN,darkseagreen
2475,2006,33,353106,TWN,darkseagreen
2476,2006,34,364252,TWN,darkseagreen
2477,2006,35,374723,TWN,darkseagreen
2478,2006,36,376471,TWN,darkseagreen
2479,2006,37,375743,TWN,darkseagreen
2480,2006,38,358469,TWN,darkseagreen
2481,2006,39,384820,TWN,darkseagreen
2482,2006,40,379897,TWN,darkseagreen
2483,2006,41,386503,TWN,darkseagreen
2484,2006,42,391858,TWN,darkseagreen
2485,2006,43,386042,TWN,darkseagreen
2486,2006,44,380756,TWN,darkseagreen
2487,2006,45,376766,TWN,darkseagreen
2488,2006,46,373321,TWN,darkseagreen
2489,2006,47,361234,TWN,darkseagreen
2490,2006,48,342989,TWN,darkseagreen
2491,2006,49,354430,TWN,darkseagreen
2492,2006,50,345862,TWN,darkseagreen
2493,2006,51,327438,TWN,darkseagreen
2494,2006,52,314919,TWN,darkseagreen
2495,2006,53,308180,TWN,darkseagreen
2496,2006,54,311992,TWN,darkseagreen
2497,2006,55,262878,TWN,darkseagreen
2498,2006,56,244190,TWN,darkseagreen
2499,2006,57,214604,TWN,darkseagreen
2500,2006,58,188313,TWN,darkseagreen
2501,2006,59,152996,TWN,darkseagreen
2502,2006,60,137250,TWN,darkseagreen
2503,2006,61,160194,TWN,darkseagreen
2504,2006,62,162970,TWN,darkseagreen
2505,2006,63,159412,TWN,darkseagreen
2506,2006,64,160490,TWN,darkseagreen
2507,2006,65,159026,TWN,darkseagreen
2508,2006,66,150748,TWN,darkseagreen
2509,2006,67,140187,TWN,darkseagreen
2510,2006,68,137272,TWN,darkseagreen
2511,2006,69,128029,TWN,darkseagreen
2512,2006,70,125839,TWN,darkseagreen
2513,2006,71,120437,TWN,darkseagreen
2514,2006,72,114222,TWN,darkseagreen
2515,2006,73,112630,TWN,darkseagreen
2516,2006,74,113232,TWN,darkseagreen
2517,2006,75,110582,TWN,darkseagreen
2518,2006,76,103206,TWN,darkseagreen
2519,2006,77,96771,TWN,darkseagreen
2520,2006,78,88218,TWN,darkseagreen
2521,2006,79,81792,TWN,darkseagreen
2522,2006,80,68530.74,TWN,darkseagreen
2523,2006,81,60514,TWN,darkseagreen
2524,2006,82,50232.87,TWN,darkseagreen
2525,2006,83,46110.66,TWN,darkseagreen
2526,2006,84,40297.25,TWN,darkseagreen
2527,2006,85,31443.42,TWN,darkseagreen
2528,2006,86,24996.23,TWN,darkseagreen
2529,2006,87,20506.62,TWN,darkseagreen
2530,2006,88,17254.96,TWN,darkseagreen
2531,2006,89,12795.13,TWN,darkseagreen
2532,2006,90,10493.15,TWN,darkseagreen
2533,2006,91,8491.96,TWN,darkseagreen
2534,2006,92,6616.34,TWN,darkseagreen
2535,2006,93,4990.7,TWN,darkseagreen
2536,2006,94,3410.69,TWN,darkseagreen
2537,2006,95,2287.54,TWN,darkseagreen
2538,2006,96,1558.01,TWN,darkseagreen
2539,2006,97,1022.84,TWN,darkseagreen
2540,2006,98,682.38,TWN,darkseagreen
2541,2006,99,458.05,TWN,darkseagreen
2542,2006,100,289.31,TWN,darkseagreen
2543,2006,101,168.98,TWN,darkseagreen
2544,2006,102,100.24,TWN,darkseagreen
2545,2006,103,58.47,TWN,darkseagreen
2546,2006,104,30.56,TWN,darkseagreen
2547,2006,105,14.9,TWN,darkseagreen
2548,2006,106,6.85,TWN,darkseagreen
2549,2006,107,3.02,TWN,darkseagreen
2550,2006,108,0.85,TWN,darkseagreen
2551,2006,109,0,TWN,darkseagreen
2552,2006,110,0,TWN,darkseagreen
2553,2007,0,192887,TWN,darkseagreen
2554,2007,1,207968,TWN,darkseagreen
2555,2007,2,218499,TWN,darkseagreen
2556,2007,3,227319,TWN,darkseagreen
2557,2007,4,246269,TWN,darkseagreen
2558,2007,5,257231,TWN,darkseagreen
2559,2007,6,306404,TWN,darkseagreen
2560,2007,7,282866,TWN,darkseagreen
2561,2007,8,267352,TWN,darkseagreen
2562,2007,9,323307,TWN,darkseagreen
2563,2007,10,322466,TWN,darkseagreen
2564,2007,11,324429,TWN,darkseagreen
2565,2007,12,322381,TWN,darkseagreen
2566,2007,13,326249,TWN,darkseagreen
2567,2007,14,320004,TWN,darkseagreen
2568,2007,15,318074,TWN,darkseagreen
2569,2007,16,334118,TWN,darkseagreen
2570,2007,17,309358,TWN,darkseagreen
2571,2007,18,339694,TWN,darkseagreen
2572,2007,19,307424,TWN,darkseagreen
2573,2007,20,298522,TWN,darkseagreen
2574,2007,21,335190,TWN,darkseagreen
2575,2007,22,360997,TWN,darkseagreen
2576,2007,23,372295,TWN,darkseagreen
2577,2007,24,393483,TWN,darkseagreen
2578,2007,25,405267,TWN,darkseagreen
2579,2007,26,401132,TWN,darkseagreen
2580,2007,27,410795,TWN,darkseagreen
2581,2007,28,399969,TWN,darkseagreen
2582,2007,29,381634,TWN,darkseagreen
2583,2007,30,415501,TWN,darkseagreen
2584,2007,31,359180,TWN,darkseagreen
2585,2007,32,353982,TWN,darkseagreen
2586,2007,33,353569,TWN,darkseagreen
2587,2007,34,353756,TWN,darkseagreen
2588,2007,35,364694,TWN,darkseagreen
2589,2007,36,374998,TWN,darkseagreen
2590,2007,37,376520,TWN,darkseagreen
2591,2007,38,375788,TWN,darkseagreen
2592,2007,39,358260,TWN,darkseagreen
2593,2007,40,384547,TWN,darkseagreen
2594,2007,41,379751,TWN,darkseagreen
2595,2007,42,386168,TWN,darkseagreen
2596,2007,43,391580,TWN,darkseagreen
2597,2007,44,385501,TWN,darkseagreen
2598,2007,45,380296,TWN,darkseagreen
2599,2007,46,376304,TWN,darkseagreen
2600,2007,47,372799,TWN,darkseagreen
2601,2007,48,360609,TWN,darkseagreen
2602,2007,49,342440,TWN,darkseagreen
2603,2007,50,353735,TWN,darkseagreen
2604,2007,51,345068,TWN,darkseagreen
2605,2007,52,326576,TWN,darkseagreen
2606,2007,53,314008,TWN,darkseagreen
2607,2007,54,307159,TWN,darkseagreen
2608,2007,55,310970,TWN,darkseagreen
2609,2007,56,261962,TWN,darkseagreen
2610,2007,57,243061,TWN,darkseagreen
2611,2007,58,213594,TWN,darkseagreen
2612,2007,59,187284,TWN,darkseagreen
2613,2007,60,151881,TWN,darkseagreen
2614,2007,61,136202,TWN,darkseagreen
2615,2007,62,158845,TWN,darkseagreen
2616,2007,63,161512,TWN,darkseagreen
2617,2007,64,157815,TWN,darkseagreen
2618,2007,65,158695,TWN,darkseagreen
2619,2007,66,157046,TWN,darkseagreen
2620,2007,67,148704,TWN,darkseagreen
2621,2007,68,137943,TWN,darkseagreen
2622,2007,69,134805,TWN,darkseagreen
2623,2007,70,125611,TWN,darkseagreen
2624,2007,71,123133,TWN,darkseagreen
2625,2007,72,117544,TWN,darkseagreen
2626,2007,73,111055,TWN,darkseagreen
2627,2007,74,109329,TWN,darkseagreen
2628,2007,75,109480,TWN,darkseagreen
2629,2007,76,106600,TWN,darkseagreen
2630,2007,77,99128,TWN,darkseagreen
2631,2007,78,92469,TWN,darkseagreen
2632,2007,79,83823,TWN,darkseagreen
2633,2007,80,76077.69,TWN,darkseagreen
2634,2007,81,64379.78,TWN,darkseagreen
2635,2007,82,56514.99,TWN,darkseagreen
2636,2007,83,46561.07,TWN,darkseagreen
2637,2007,84,42394.77,TWN,darkseagreen
2638,2007,85,36722.08,TWN,darkseagreen
2639,2007,86,28414.77,TWN,darkseagreen
2640,2007,87,22356.55,TWN,darkseagreen
2641,2007,88,18093.66,TWN,darkseagreen
2642,2007,89,15013.43,TWN,darkseagreen
2643,2007,90,10958.26,TWN,darkseagreen
2644,2007,91,8864.35,TWN,darkseagreen
2645,2007,92,7085.93,TWN,darkseagreen
2646,2007,93,5432.71,TWN,darkseagreen
2647,2007,94,4003.45,TWN,darkseagreen
2648,2007,95,2666.38,TWN,darkseagreen
2649,2007,96,1759.23,TWN,darkseagreen
2650,2007,97,1185.86,TWN,darkseagreen
2651,2007,98,766.96,TWN,darkseagreen
2652,2007,99,511.43,TWN,darkseagreen
2653,2007,100,332.24,TWN,darkseagreen
2654,2007,101,199.5,TWN,darkseagreen
2655,2007,102,113.63,TWN,darkseagreen
2656,2007,103,65.46,TWN,darkseagreen
2657,2007,104,37.13,TWN,darkseagreen
2658,2007,105,18.51,TWN,darkseagreen
2659,2007,106,8.5,TWN,darkseagreen
2660,2007,107,3.47,TWN,darkseagreen
2661,2007,108,1.12,TWN,darkseagreen
2662,2007,109,0,TWN,darkseagreen
2663,2007,110,0,TWN,darkseagreen
2664,2008,0,192021,TWN,darkseagreen
2665,2008,1,206531,TWN,darkseagreen
2666,2008,2,208288,TWN,darkseagreen
2667,2008,3,218369,TWN,darkseagreen
2668,2008,4,227376,TWN,darkseagreen
2669,2008,5,246419,TWN,darkseagreen
2670,2008,6,257225,TWN,darkseagreen
2671,2008,7,306146,TWN,darkseagreen
2672,2008,8,282708,TWN,darkseagreen
2673,2008,9,267282,TWN,darkseagreen
2674,2008,10,323258,TWN,darkseagreen
2675,2008,11,322438,TWN,darkseagreen
2676,2008,12,324369,TWN,darkseagreen
2677,2008,13,322185,TWN,darkseagreen
2678,2008,14,326030,TWN,darkseagreen
2679,2008,15,319816,TWN,darkseagreen
2680,2008,16,317885,TWN,darkseagreen
2681,2008,17,333777,TWN,darkseagreen
2682,2008,18,309298,TWN,darkseagreen
2683,2008,19,339550,TWN,darkseagreen
2684,2008,20,307098,TWN,darkseagreen
2685,2008,21,298449,TWN,darkseagreen
2686,2008,22,335213,TWN,darkseagreen
